sent_count,word_count,avg_sent_length,grade
3,109,36.3333,2.0
9,191,21.2222,2.0
8,183,22.875,3.0
3,96,32.0,1.0
5,177,35.4,3.0
6,58,9.6667,1.0
5,71,14.2,1.0
2,40,20.0,1.0
11,254,23.0909,3.0
4,66,16.5,1.0
2,50,25.0,1.0
6,156,26.0,3.0
5,130,26.0,2.0
5,95,19.0,2.0
4,66,16.5,1.0
4,76,19.0,1.0
5,148,29.6,2.0
9,231,25.6667,3.0
5,96,19.2,2.0
7,87,12.4286,1.0
4,69,17.25,1.0
4,46,11.5,1.0
6,141,23.5,2.0
7,114,16.2857,1.0
10,202,20.2,2.0
3,92,30.6667,1.0
7,156,22.2857,2.0
2,58,29.0,1.0
6,71,11.8333,1.0
6,150,25.0,1.0
6,131,21.8333,1.0
8,230,28.75,3.0
6,92,15.3333,1.0
6,130,21.6667,1.0
5,118,23.6,2.0
10,209,20.9,3.0
6,96,16.0,2.0
8,132,16.5,2.0
9,196,21.7778,3.0
11,178,16.1818,3.0
9,168,18.6667,2.0
4,86,21.5,2.0
6,78,13.0,1.0
5,177,35.4,2.0
5,127,25.4,3.0
3,100,33.3333,2.0
9,186,20.6667,2.0
5,73,14.6,1.0
2,59,29.5,2.0
15,199,13.2667,3.0
1,22,22.0,0.0
4,63,15.75,2.0
5,160,32.0,2.0
5,80,16.0,2.0
9,149,16.5556,2.0
7,157,22.4286,1.0
8,113,14.125,2.0
8,167,20.875,2.0
9,264,29.3333,3.0
7,144,20.5714,2.0
6,76,12.6667,2.0
3,75,25.0,1.0
5,119,23.8,2.0
9,192,21.3333,2.0
4,117,29.25,2.0
7,132,18.8571,3.0
8,158,19.75,2.0
7,126,18.0,2.0
5,98,19.6,2.0
4,71,17.75,1.0
4,108,27.0,2.0
2,41,20.5,1.0
8,207,25.875,2.0
1,55,55.0,1.0
8,213,26.625,2.0
7,136,19.4286,2.0
3,72,24.0,2.0
6,86,14.3333,1.0
4,86,21.5,1.0
4,84,21.0,2.0
7,152,21.7143,2.0
8,133,16.625,2.0
5,132,26.4,3.0
7,160,22.8571,2.0
12,239,19.9167,3.0
7,172,24.5714,3.0
5,105,21.0,2.0
5,114,22.8,2.0
3,68,22.6667,1.0
9,209,23.2222,2.0
10,238,23.8,3.0
4,57,14.25,1.0
1,41,41.0,1.0
9,134,14.8889,2.0
2,63,31.5,1.0
5,166,33.2,2.0
7,93,13.2857,1.0
7,146,20.8571,2.0
8,140,17.5,2.0
3,51,17.0,1.0
8,213,26.625,3.0
3,60,20.0,1.0
5,142,28.4,3.0
6,92,15.3333,1.0
1,186,186.0,3.0
11,190,17.2727,2.0
8,204,25.5,3.0
5,66,13.2,1.0
6,134,22.3333,3.0
11,171,15.5455,2.0
4,74,18.5,1.0
10,253,25.3,3.0
5,96,19.2,1.0
3,62,20.6667,0.0
5,126,25.2,2.0
12,220,18.3333,2.0
11,184,16.7273,3.0
6,127,21.1667,2.0
12,178,14.8333,3.0
4,74,18.5,1.0
4,95,23.75,2.0
3,129,43.0,2.0
7,143,20.4286,2.0
7,115,16.4286,2.0
6,109,18.1667,2.0
1,201,201.0,3.0
6,141,23.5,2.0
6,103,17.1667,2.0
6,107,17.8333,1.0
7,185,26.4286,3.0
8,137,17.125,2.0
8,171,21.375,3.0
3,69,23.0,1.0
1,25,25.0,1.0
9,152,16.8889,3.0
5,99,19.8,1.0
2,24,12.0,0.0
4,79,19.75,1.0
3,89,29.6667,1.0
1,10,10.0,1.0
2,104,52.0,2.0
3,34,11.3333,2.0
8,160,20.0,3.0
9,138,15.3333,3.0
12,163,13.5833,2.0
9,138,15.3333,2.0
8,211,26.375,3.0
2,46,23.0,1.0
8,105,13.125,2.0
7,99,14.1429,2.0
9,183,20.3333,3.0
4,53,13.25,1.0
12,195,16.25,3.0
10,196,19.6,3.0
12,166,13.8333,2.0
7,154,22.0,2.0
6,144,24.0,2.0
7,144,20.5714,2.0
4,63,15.75,1.0
5,217,43.4,1.0
5,97,19.4,2.0
2,52,26.0,1.0
3,44,14.6667,1.0
1,34,34.0,1.0
10,187,18.7,3.0
3,67,22.3333,1.0
7,151,21.5714,2.0
8,154,19.25,3.0
1,59,59.0,1.0
11,200,18.1818,1.0
4,77,19.25,1.0
6,127,21.1667,3.0
1,19,19.0,1.0
7,177,25.2857,2.0
8,180,22.5,3.0
3,81,27.0,1.0
6,115,19.1667,1.0
4,95,23.75,2.0
5,54,10.8,1.0
3,80,26.6667,1.0
5,125,25.0,1.0
7,125,17.8571,2.0
5,99,19.8,2.0
1,37,37.0,1.0
3,62,20.6667,1.0
7,126,18.0,2.0
6,141,23.5,2.0
6,125,20.8333,2.0
12,219,18.25,3.0
8,98,12.25,2.0
2,39,19.5,1.0
3,61,20.3333,1.0
9,178,19.7778,2.0
9,124,13.7778,1.0
4,54,13.5,1.0
3,91,30.3333,1.0
5,66,13.2,1.0
4,50,12.5,1.0
4,79,19.75,1.0
7,112,16.0,1.0
4,80,20.0,2.0
3,68,22.6667,1.0
9,163,18.1111,2.0
7,121,17.2857,2.0
6,93,15.5,2.0
8,235,29.375,3.0
1,126,126.0,3.0
8,143,17.875,2.0
5,111,22.2,1.0
1,17,17.0,0.0
3,121,40.3333,2.0
7,162,23.1429,3.0
13,181,13.9231,3.0
6,169,28.1667,3.0
7,220,31.4286,2.0
6,84,14.0,1.0
4,149,37.25,1.0
5,161,32.2,2.0
9,168,18.6667,3.0
7,186,26.5714,3.0
6,106,17.6667,2.0
14,252,18.0,3.0
2,25,12.5,1.0
3,80,26.6667,2.0
4,74,18.5,1.0
10,236,23.6,3.0
11,207,18.8182,2.0
3,89,29.6667,2.0
9,142,15.7778,2.0
3,53,17.6667,1.0
4,51,12.75,1.0
2,16,8.0,1.0
7,141,20.1429,2.0
3,33,11.0,1.0
8,140,17.5,2.0
10,139,13.9,3.0
3,53,17.6667,1.0
6,93,15.5,1.0
11,214,19.4545,3.0
7,246,35.1429,3.0
6,89,14.8333,1.0
7,134,19.1429,3.0
10,173,17.3,2.0
3,71,23.6667,1.0
10,135,13.5,3.0
3,90,30.0,1.0
5,91,18.2,2.0
6,74,12.3333,1.0
8,150,18.75,2.0
4,97,24.25,1.0
6,171,28.5,3.0
4,166,41.5,2.0
2,77,38.5,1.0
7,91,13.0,2.0
11,170,15.4545,2.0
5,90,18.0,1.0
5,62,12.4,1.0
4,122,30.5,2.0
7,163,23.2857,2.0
4,84,21.0,1.0
9,175,19.4444,3.0
9,146,16.2222,2.0
2,31,15.5,2.0
4,75,18.75,1.0
6,173,28.8333,3.0
9,177,19.6667,2.0
2,85,42.5,2.0
9,205,22.7778,3.0
6,118,19.6667,1.0
3,73,24.3333,1.0
1,175,175.0,3.0
5,78,15.6,1.0
5,91,18.2,3.0
9,146,16.2222,2.0
10,212,21.2,1.0
2,58,29.0,1.0
2,38,19.0,1.0
1,61,61.0,1.0
5,99,19.8,1.0
5,82,16.4,1.0
6,97,16.1667,2.0
8,172,21.5,2.0
3,61,20.3333,2.0
2,33,16.5,2.0
12,213,17.75,2.0
4,50,12.5,1.0
4,69,17.25,1.0
4,103,25.75,1.0
9,174,19.3333,2.0
3,93,31.0,1.0
3,89,29.6667,1.0
6,108,18.0,2.0
9,206,22.8889,3.0
3,86,28.6667,1.0
8,188,23.5,1.0
5,109,21.8,2.0
9,172,19.1111,3.0
1,16,16.0,1.0
5,140,28.0,2.0
3,51,17.0,1.0
8,197,24.625,3.0
11,116,10.5455,3.0
4,79,19.75,1.0
3,69,23.0,1.0
1,21,21.0,1.0
4,106,26.5,3.0
5,56,11.2,2.0
5,114,22.8,2.0
2,21,10.5,1.0
10,141,14.1,3.0
14,222,15.8571,3.0
7,136,19.4286,3.0
6,93,15.5,2.0
7,192,27.4286,2.0
12,263,21.9167,3.0
3,165,55.0,3.0
9,200,22.2222,3.0
2,60,30.0,1.0
3,129,43.0,2.0
4,87,21.75,1.0
3,85,28.3333,1.0
9,158,17.5556,2.0
4,85,21.25,0.0
4,74,18.5,1.0
13,225,17.3077,3.0
7,104,14.8571,2.0
3,53,17.6667,1.0
6,100,16.6667,2.0
3,44,14.6667,2.0
9,186,20.6667,3.0
1,55,55.0,1.0
7,138,19.7143,2.0
12,192,16.0,3.0
6,111,18.5,1.0
5,197,39.4,3.0
4,39,9.75,1.0
12,288,24.0,3.0
7,119,17.0,1.0
14,299,21.3571,3.0
8,151,18.875,3.0
8,160,20.0,3.0
4,53,13.25,1.0
5,102,20.4,2.0
3,95,31.6667,2.0
8,171,21.375,3.0
6,200,33.3333,1.0
1,27,27.0,3.0
6,129,21.5,2.0
5,95,19.0,2.0
7,173,24.7143,2.0
8,168,21.0,3.0
5,120,24.0,2.0
10,208,20.8,3.0
6,87,14.5,1.0
8,127,15.875,2.0
6,85,14.1667,1.0
5,137,27.4,2.0
4,82,20.5,2.0
6,177,29.5,3.0
11,171,15.5455,3.0
4,82,20.5,2.0
3,94,31.3333,1.0
7,143,20.4286,2.0
4,99,24.75,1.0
5,126,25.2,1.0
3,59,19.6667,1.0
13,243,18.6923,3.0
6,164,27.3333,1.0
12,305,25.4167,3.0
11,183,16.6364,2.0
11,196,17.8182,3.0
10,235,23.5,2.0
8,169,21.125,3.0
8,172,21.5,3.0
1,69,69.0,1.0
10,208,20.8,1.0
2,84,42.0,1.0
3,39,13.0,0.0
5,97,19.4,1.0
2,72,36.0,1.0
2,50,25.0,1.0
6,102,17.0,2.0
13,217,16.6923,3.0
3,120,40.0,2.0
4,53,13.25,1.0
6,135,22.5,2.0
4,45,11.25,1.0
9,205,22.7778,2.0
3,40,13.3333,1.0
7,213,30.4286,3.0
6,66,11.0,1.0
7,110,15.7143,1.0
6,90,15.0,1.0
2,58,29.0,1.0
7,197,28.1429,3.0
6,110,18.3333,2.0
4,100,25.0,3.0
15,282,18.8,3.0
4,115,28.75,1.0
4,117,29.25,2.0
9,228,25.3333,2.0
7,143,20.4286,2.0
8,189,23.625,3.0
8,178,22.25,3.0
5,115,23.0,2.0
1,58,58.0,1.0
2,78,39.0,1.0
5,134,26.8,3.0
2,11,5.5,1.0
6,173,28.8333,3.0
4,95,23.75,1.0
6,110,18.3333,2.0
3,75,25.0,1.0
6,112,18.6667,2.0
12,245,20.4167,3.0
5,66,13.2,1.0
11,281,25.5455,3.0
2,25,12.5,1.0
4,55,13.75,1.0
4,73,18.25,1.0
4,94,23.5,2.0
2,37,18.5,1.0
6,97,16.1667,1.0
5,94,18.8,1.0
5,110,22.0,2.0
6,196,32.6667,1.0
6,79,13.1667,2.0
7,132,18.8571,2.0
9,156,17.3333,2.0
11,231,21.0,3.0
5,111,22.2,2.0
12,177,14.75,3.0
5,101,20.2,1.0
16,236,14.75,3.0
6,138,23.0,2.0
5,124,24.8,2.0
2,71,35.5,1.0
7,109,15.5714,1.0
1,16,16.0,1.0
6,146,24.3333,2.0
11,257,23.3636,3.0
3,43,14.3333,1.0
5,72,14.4,1.0
5,130,26.0,1.0
4,64,16.0,2.0
6,138,23.0,2.0
1,15,15.0,1.0
6,135,22.5,2.0
5,99,19.8,1.0
7,183,26.1429,3.0
6,129,21.5,2.0
3,60,20.0,2.0
2,115,57.5,1.0
4,119,29.75,2.0
3,52,17.3333,1.0
12,226,18.8333,3.0
8,221,27.625,3.0
4,94,23.5,2.0
3,60,20.0,0.0
6,142,23.6667,3.0
12,183,15.25,2.0
3,103,34.3333,2.0
10,214,21.4,2.0
3,57,19.0,1.0
5,182,36.4,3.0
3,98,32.6667,2.0
2,28,14.0,1.0
3,44,14.6667,1.0
9,199,22.1111,3.0
7,158,22.5714,3.0
3,79,26.3333,1.0
7,188,26.8571,2.0
2,52,26.0,1.0
6,108,18.0,2.0
6,101,16.8333,1.0
8,164,20.5,2.0
8,155,19.375,2.0
3,54,18.0,2.0
7,107,15.2857,2.0
6,159,26.5,3.0
6,108,18.0,2.0
4,77,19.25,1.0
5,127,25.4,2.0
4,50,12.5,1.0
8,170,21.25,2.0
8,198,24.75,3.0
4,100,25.0,3.0
4,136,34.0,2.0
2,41,20.5,0.0
4,16,4.0,0.0
5,79,15.8,1.0
10,240,24.0,3.0
9,82,9.1111,2.0
11,212,19.2727,3.0
5,100,20.0,2.0
4,68,17.0,1.0
2,81,40.5,2.0
9,167,18.5556,2.0
7,181,25.8571,2.0
15,278,18.5333,3.0
8,211,26.375,1.0
5,162,32.4,2.0
7,123,17.5714,1.0
7,166,23.7143,3.0
6,140,23.3333,2.0
8,145,18.125,2.0
2,32,16.0,1.0
3,69,23.0,1.0
3,58,19.3333,1.0
3,59,19.6667,1.0
4,117,29.25,2.0
6,173,28.8333,2.0
3,98,32.6667,1.0
2,36,18.0,1.0
4,141,35.25,2.0
2,82,41.0,0.0
5,85,17.0,3.0
6,99,16.5,2.0
10,179,17.9,1.0
10,280,28.0,3.0
6,165,27.5,3.0
3,93,31.0,2.0
3,89,29.6667,1.0
6,163,27.1667,2.0
6,70,11.6667,2.0
6,60,10.0,1.0
1,18,18.0,1.0
3,49,16.3333,1.0
9,263,29.2222,3.0
2,56,28.0,1.0
5,100,20.0,1.0
4,75,18.75,1.0
2,19,9.5,0.0
3,79,26.3333,1.0
2,84,42.0,1.0
6,146,24.3333,1.0
5,161,32.2,2.0
6,191,31.8333,2.0
6,126,21.0,3.0
12,262,21.8333,3.0
5,81,16.2,2.0
3,63,21.0,1.0
3,62,20.6667,1.0
1,33,33.0,0.0
8,173,21.625,2.0
7,151,21.5714,3.0
11,139,12.6364,2.0
4,69,17.25,1.0
9,168,18.6667,3.0
5,99,19.8,2.0
7,195,27.8571,3.0
4,78,19.5,1.0
4,63,15.75,1.0
5,93,18.6,1.0
7,129,18.4286,2.0
9,189,21.0,3.0
10,230,23.0,3.0
13,185,14.2308,3.0
5,84,16.8,1.0
6,166,27.6667,2.0
4,104,26.0,2.0
9,150,16.6667,2.0
8,127,15.875,2.0
5,64,12.8,2.0
9,189,21.0,2.0
11,216,19.6364,3.0
6,181,30.1667,2.0
1,38,38.0,1.0
7,149,21.2857,1.0
5,58,11.6,1.0
4,58,14.5,1.0
9,183,20.3333,3.0
8,154,19.25,2.0
9,271,30.1111,3.0
2,40,20.0,1.0
4,153,38.25,3.0
7,143,20.4286,3.0
4,110,27.5,2.0
5,74,14.8,1.0
5,88,17.6,1.0
10,168,16.8,3.0
5,80,16.0,2.0
2,53,26.5,1.0
2,74,37.0,1.0
3,68,22.6667,1.0
7,143,20.4286,3.0
4,125,31.25,2.0
7,128,18.2857,2.0
6,107,17.8333,2.0
15,215,14.3333,3.0
3,70,23.3333,1.0
9,219,24.3333,3.0
10,270,27.0,1.0
8,207,25.875,2.0
6,165,27.5,3.0
3,73,24.3333,1.0
4,71,17.75,2.0
8,145,18.125,3.0
3,47,15.6667,1.0
15,185,12.3333,3.0
4,104,26.0,2.0
14,219,15.6429,3.0
8,154,19.25,2.0
11,180,16.3636,3.0
4,151,37.75,3.0
4,43,10.75,1.0
1,61,61.0,0.0
4,42,10.5,2.0
13,277,21.3077,3.0
2,49,24.5,1.0
3,76,25.3333,1.0
4,95,23.75,2.0
20,255,12.75,3.0
8,212,26.5,3.0
1,35,35.0,1.0
4,77,19.25,2.0
2,34,17.0,1.0
5,117,23.4,2.0
4,39,9.75,1.0
11,262,23.8182,3.0
5,106,21.2,2.0
11,204,18.5455,2.0
2,38,19.0,1.0
4,103,25.75,2.0
7,96,13.7143,2.0
3,31,10.3333,1.0
5,73,14.6,1.0
3,116,38.6667,3.0
6,318,53.0,3.0
4,50,12.5,1.0
5,86,17.2,1.0
9,128,14.2222,2.0
3,154,51.3333,3.0
7,110,15.7143,2.0
2,27,13.5,1.0
4,104,26.0,2.0
11,215,19.5455,3.0
6,154,25.6667,1.0
10,147,14.7,3.0
13,320,24.6154,3.0
1,56,56.0,0.0
6,72,12.0,2.0
5,70,14.0,1.0
2,47,23.5,1.0
7,167,23.8571,2.0
8,97,12.125,2.0
3,72,24.0,2.0
9,182,20.2222,2.0
3,59,19.6667,2.0
2,42,21.0,1.0
9,290,32.2222,3.0
5,151,30.2,1.0
8,165,20.625,2.0
4,159,39.75,2.0
2,48,24.0,1.0
7,96,13.7143,2.0
8,160,20.0,3.0
8,128,16.0,2.0
12,204,17.0,2.0
9,208,23.1111,2.0
1,53,53.0,1.0
12,219,18.25,3.0
3,74,24.6667,1.0
8,220,27.5,3.0
3,84,28.0,1.0
5,120,24.0,2.0
5,71,14.2,2.0
6,68,11.3333,1.0
3,98,32.6667,1.0
5,81,16.2,1.0
4,210,52.5,3.0
4,78,19.5,1.0
2,65,32.5,1.0
7,99,14.1429,2.0
11,225,20.4545,3.0
9,182,20.2222,2.0
11,220,20.0,3.0
2,93,46.5,2.0
8,127,15.875,2.0
3,46,15.3333,1.0
1,29,29.0,1.0
6,124,20.6667,2.0
2,57,28.5,1.0
4,96,24.0,1.0
4,144,36.0,2.0
14,263,18.7857,3.0
10,215,21.5,3.0
11,300,27.2727,3.0
12,210,17.5,3.0
6,107,17.8333,1.0
3,110,36.6667,1.0
3,48,16.0,1.0
4,89,22.25,1.0
6,111,18.5,2.0
4,67,16.75,1.0
6,118,19.6667,2.0
3,53,17.6667,3.0
6,222,37.0,3.0
9,192,21.3333,2.0
9,176,19.5556,3.0
5,40,8.0,1.0
5,73,14.6,1.0
6,160,26.6667,2.0
2,43,21.5,1.0
7,159,22.7143,3.0
7,149,21.2857,2.0
10,137,13.7,2.0
2,27,13.5,2.0
6,82,13.6667,2.0
6,163,27.1667,3.0
1,14,14.0,2.0
6,176,29.3333,3.0
4,78,19.5,1.0
17,278,16.3529,2.0
6,101,16.8333,1.0
6,92,15.3333,1.0
6,133,22.1667,2.0
10,221,22.1,3.0
10,80,8.0,1.0
4,74,18.5,1.0
5,105,21.0,1.0
6,125,20.8333,2.0
10,197,19.7,3.0
4,84,21.0,2.0
7,106,15.1429,2.0
8,166,20.75,3.0
12,219,18.25,3.0
5,165,33.0,1.0
6,204,34.0,3.0
8,232,29.0,3.0
7,169,24.1429,3.0
6,182,30.3333,3.0
8,160,20.0,1.0
4,66,16.5,1.0
7,130,18.5714,2.0
5,62,12.4,1.0
7,123,17.5714,2.0
16,275,17.1875,3.0
3,46,15.3333,1.0
5,100,20.0,2.0
5,78,15.6,1.0
3,62,20.6667,2.0
2,25,12.5,1.0
5,125,25.0,2.0
10,174,17.4,3.0
4,87,21.75,2.0
6,190,31.6667,3.0
5,94,18.8,2.0
3,69,23.0,1.0
5,70,14.0,1.0
6,117,19.5,2.0
6,156,26.0,2.0
4,86,21.5,2.0
8,121,15.125,2.0
12,188,15.6667,3.0
8,165,20.625,2.0
5,74,14.8,1.0
7,190,27.1429,3.0
3,135,45.0,3.0
5,111,22.2,2.0
3,67,22.3333,3.0
8,194,24.25,3.0
9,210,23.3333,2.0
6,75,12.5,2.0
3,49,16.3333,1.0
8,103,12.875,2.0
13,230,17.6923,3.0
7,134,19.1429,2.0
6,79,13.1667,1.0
5,86,17.2,2.0
4,67,16.75,1.0
10,230,23.0,2.0
4,61,15.25,1.0
12,263,21.9167,3.0
11,245,22.2727,3.0
4,100,25.0,1.0
2,52,26.0,1.0
4,71,17.75,1.0
6,101,16.8333,2.0
7,178,25.4286,2.0
2,40,20.0,1.0
3,150,50.0,2.0
14,424,30.2857,3.0
5,147,29.4,2.0
8,134,16.75,2.0
7,101,14.4286,2.0
6,93,15.5,1.0
8,143,17.875,2.0
7,155,22.1429,3.0
10,189,18.9,3.0
9,156,17.3333,2.0
8,158,19.75,1.0
6,162,27.0,2.0
6,97,16.1667,2.0
10,166,16.6,1.0
5,71,14.2,1.0
11,272,24.7273,3.0
9,176,19.5556,2.0
4,109,27.25,1.0
8,244,30.5,3.0
4,80,20.0,1.0
4,88,22.0,1.0
11,200,18.1818,1.0
4,112,28.0,3.0
1,25,25.0,1.0
7,181,25.8571,2.0
15,201,13.4,3.0
13,306,23.5385,3.0
9,182,20.2222,3.0
5,105,21.0,2.0
7,118,16.8571,1.0
6,165,27.5,2.0
3,27,9.0,1.0
5,109,21.8,2.0
4,108,27.0,1.0
6,116,19.3333,2.0
2,30,15.0,3.0
2,111,55.5,1.0
8,146,18.25,3.0
3,56,18.6667,1.0
6,167,27.8333,2.0
6,119,19.8333,2.0
4,84,21.0,2.0
5,98,19.6,2.0
6,164,27.3333,3.0
10,271,27.1,2.0
5,101,20.2,2.0
3,56,18.6667,1.0
4,116,29.0,2.0
2,38,19.0,1.0
5,90,18.0,2.0
3,40,13.3333,0.0
8,124,15.5,2.0
1,89,89.0,1.0
3,47,15.6667,1.0
6,127,21.1667,2.0
9,148,16.4444,2.0
11,163,14.8182,1.0
4,76,19.0,1.0
2,65,32.5,1.0
10,177,17.7,3.0
7,127,18.1429,2.0
7,146,20.8571,2.0
5,126,25.2,2.0
7,115,16.4286,2.0
6,158,26.3333,2.0
10,172,17.2,3.0
4,131,32.75,2.0
5,96,19.2,2.0
9,143,15.8889,2.0
7,119,17.0,2.0
9,127,14.1111,1.0
10,174,17.4,3.0
4,59,14.75,0.0
1,15,15.0,0.0
12,206,17.1667,3.0
3,37,12.3333,3.0
9,168,18.6667,2.0
4,90,22.5,2.0
8,127,15.875,2.0
11,239,21.7273,3.0
5,57,11.4,1.0
6,137,22.8333,1.0
8,192,24.0,3.0
11,206,18.7273,3.0
4,134,33.5,1.0
5,98,19.6,2.0
9,156,17.3333,3.0
4,128,32.0,3.0
7,178,25.4286,1.0
7,171,24.4286,3.0
5,210,42.0,3.0
8,188,23.5,3.0
6,93,15.5,2.0
4,97,24.25,2.0
7,167,23.8571,2.0
10,229,22.9,3.0
10,203,20.3,3.0
5,72,14.4,1.0
8,207,25.875,2.0
6,105,17.5,2.0
6,108,18.0,2.0
3,122,40.6667,1.0
13,214,16.4615,3.0
2,54,27.0,0.0
7,136,19.4286,3.0
7,127,18.1429,2.0
6,80,13.3333,2.0
3,61,20.3333,1.0
5,129,25.8,2.0
7,176,25.1429,2.0
5,134,26.8,3.0
3,64,21.3333,0.0
2,40,20.0,0.0
5,150,30.0,3.0
6,71,11.8333,2.0
9,144,16.0,2.0
5,76,15.2,1.0
3,103,34.3333,0.0
4,90,22.5,2.0
2,34,17.0,1.0
8,133,16.625,2.0
8,198,24.75,2.0
1,43,43.0,0.0
2,32,16.0,1.0
5,195,39.0,2.0
3,75,25.0,0.0
2,50,25.0,1.0
5,96,19.2,2.0
2,38,19.0,1.0
5,193,38.6,3.0
3,52,17.3333,1.0
2,84,42.0,1.0
2,45,22.5,1.0
2,159,79.5,3.0
2,50,25.0,1.0
4,97,24.25,2.0
12,215,17.9167,2.0
4,122,30.5,1.0
6,118,19.6667,2.0
6,146,24.3333,3.0
5,85,17.0,1.0
5,59,11.8,2.0
7,67,9.5714,1.0
9,206,22.8889,3.0
6,101,16.8333,2.0
3,104,34.6667,1.0
6,149,24.8333,2.0
2,43,21.5,0.0
8,165,20.625,2.0
3,39,13.0,0.0
4,172,43.0,3.0
7,196,28.0,3.0
4,132,33.0,2.0
8,154,19.25,2.0
6,130,21.6667,2.0
1,41,41.0,0.0
8,113,14.125,1.0
7,127,18.1429,2.0
4,74,18.5,1.0
8,200,25.0,3.0
5,76,15.2,1.0
2,79,39.5,1.0
14,226,16.1429,2.0
5,79,15.8,2.0
6,119,19.8333,0.0
2,70,35.0,0.0
5,130,26.0,1.0
7,104,14.8571,3.0
2,45,22.5,0.0
5,175,35.0,2.0
6,156,26.0,2.0
8,199,24.875,3.0
6,101,16.8333,2.0
4,91,22.75,1.0
2,53,26.5,1.0
3,60,20.0,0.0
6,100,16.6667,1.0
3,71,23.6667,1.0
3,89,29.6667,0.0
4,62,15.5,3.0
1,20,20.0,1.0
2,145,72.5,2.0
3,60,20.0,1.0
6,206,34.3333,2.0
3,55,18.3333,1.0
7,118,16.8571,1.0
2,54,27.0,1.0
9,146,16.2222,3.0
6,148,24.6667,2.0
8,282,35.25,3.0
4,66,16.5,1.0
4,66,16.5,1.0
6,103,17.1667,1.0
2,112,56.0,2.0
5,115,23.0,3.0
4,92,23.0,0.0
8,196,24.5,3.0
1,53,53.0,0.0
8,124,15.5,1.0
5,102,20.4,2.0
4,83,20.75,1.0
3,71,23.6667,1.0
6,156,26.0,3.0
6,157,26.1667,3.0
2,51,25.5,1.0
7,127,18.1429,2.0
4,41,10.25,0.0
8,167,20.875,3.0
6,107,17.8333,1.0
3,83,27.6667,1.0
6,107,17.8333,2.0
3,84,28.0,1.0
1,35,35.0,0.0
2,120,60.0,2.0
3,60,20.0,1.0
4,104,26.0,2.0
3,54,18.0,2.0
12,194,16.1667,2.0
3,61,20.3333,1.0
4,106,26.5,1.0
5,129,25.8,2.0
8,188,23.5,3.0
6,158,26.3333,3.0
3,29,9.6667,0.0
2,65,32.5,0.0
5,139,27.8,2.0
4,67,16.75,0.0
10,251,25.1,3.0
3,63,21.0,1.0
11,262,23.8182,3.0
2,46,23.0,1.0
5,139,27.8,2.0
1,28,28.0,1.0
4,92,23.0,1.0
2,126,63.0,2.0
5,83,16.6,2.0
10,164,16.4,2.0
2,26,13.0,1.0
11,253,23.0,3.0
1,41,41.0,0.0
2,52,26.0,0.0
3,50,16.6667,0.0
1,24,24.0,0.0
5,112,22.4,2.0
5,200,40.0,2.0
2,40,20.0,1.0
7,145,20.7143,3.0
4,66,16.5,1.0
4,56,14.0,1.0
9,242,26.8889,2.0
2,72,36.0,2.0
9,198,22.0,2.0
4,188,47.0,3.0
6,128,21.3333,3.0
4,109,27.25,3.0
6,160,26.6667,2.0
4,129,32.25,2.0
7,108,15.4286,2.0
3,64,21.3333,1.0
6,161,26.8333,2.0
3,106,35.3333,1.0
5,65,13.0,1.0
6,210,35.0,2.0
3,98,32.6667,1.0
8,170,21.25,3.0
6,99,16.5,2.0
4,94,23.5,2.0
10,202,20.2,3.0
1,24,24.0,0.0
6,102,17.0,2.0
5,110,22.0,2.0
4,58,14.5,1.0
3,63,21.0,1.0
1,29,29.0,1.0
3,102,34.0,2.0
12,268,22.3333,3.0
3,46,15.3333,1.0
3,166,55.3333,2.0
4,69,17.25,0.0
3,87,29.0,1.0
1,24,24.0,1.0
4,144,36.0,1.0
4,159,39.75,2.0
11,244,22.1818,3.0
3,81,27.0,0.0
6,158,26.3333,3.0
2,39,19.5,1.0
10,157,15.7,2.0
5,172,34.4,3.0
2,51,25.5,0.0
5,160,32.0,2.0
3,109,36.3333,2.0
11,286,26.0,1.0
3,62,20.6667,0.0
3,98,32.6667,1.0
3,40,13.3333,1.0
2,31,15.5,0.0
1,102,102.0,2.0
5,68,13.6,1.0
4,139,34.75,2.0
3,121,40.3333,3.0
4,94,23.5,2.0
3,89,29.6667,1.0
6,103,17.1667,1.0
2,86,43.0,0.0
2,86,43.0,2.0
6,196,32.6667,3.0
4,44,11.0,0.0
8,215,26.875,3.0
12,234,19.5,3.0
1,19,19.0,0.0
2,35,17.5,1.0
2,135,67.5,1.0
4,51,12.75,1.0
7,129,18.4286,1.0
4,69,17.25,1.0
2,53,26.5,1.0
7,178,25.4286,3.0
4,48,12.0,1.0
6,110,18.3333,2.0
3,65,21.6667,0.0
6,92,15.3333,1.0
6,211,35.1667,3.0
6,159,26.5,3.0
1,19,19.0,0.0
4,63,15.75,1.0
3,57,19.0,1.0
12,182,15.1667,2.0
3,60,20.0,1.0
3,75,25.0,2.0
7,126,18.0,2.0
8,137,17.125,2.0
7,173,24.7143,2.0
5,166,33.2,2.0
1,11,11.0,1.0
6,76,12.6667,1.0
6,114,19.0,2.0
6,179,29.8333,2.0
2,63,31.5,1.0
4,126,31.5,2.0
1,24,24.0,0.0
4,90,22.5,1.0
1,28,28.0,1.0
3,118,39.3333,2.0
7,137,19.5714,2.0
4,63,15.75,1.0
8,176,22.0,3.0
3,57,19.0,1.0
6,94,15.6667,1.0
